,Method,YY_MM,Quantity of Units Issued,Quantity of Units,Rolling_Issuance,Rolling_Retirement,Balance,Retirement_Ratio
1627,Transport,17_09,7092.0,0.0,160102.0,95362.0,64740.0,0.5956327841001362
1628,Transport,18_02,8924.0,0.0,169026.0,95362.0,73664.0,0.5641853915965591
1629,Transport,18_06,0.0,1039.0,169026.0,96401.0,72625.0,0.5703323749009028
1630,Transport,18_12,0.0,1000.0,169026.0,97401.0,71625.0,0.5762486244719748
1631,Transport,19_03,0.0,2171.0,169026.0,99572.0,69454.0,0.5890928022907719
1632,Transport,19_04,0.0,724.0,169026.0,100296.0,68730.0,0.5933761669802279
1633,Transport,19_05,7155.0,0.0,176181.0,100296.0,75885.0,0.5692781855024095
1634,Transport,19_07,0.0,2019.0,176181.0,102315.0,73866.0,0.580737991043302
1635,Transport,20_01,240.0,2954.0,176421.0,105269.0,71152.0,0.5966920037863973
1636,Transport,20_03,6446.0,0.0,182867.0,105269.0,77598.0,0.575658812142158
1637,Transport,20_06,0.0,623.0,182867.0,105892.0,76975.0,0.5790656597417796
1638,Transport,20_07,0.0,2059.0,182867.0,107951.0,74916.0,0.5903252090317006
1639,Transport,21_04,0.0,1743.0,182867.0,109694.0,73173.0,0.5998567264733385
1640,Transport,21_08,2122.0,0.0,184989.0,109694.0,75295.0,0.5929757985609955
1641,Transport,22_04,2309.0,0.0,187298.0,109694.0,77604.0,0.5856656237653365
1642,Transport,22_05,0.0,750.0,187298.0,110444.0,76854.0,0.5896699377462653
1643,Transport,22_07,0.0,488.0,187298.0,110932.0,76366.0,0.592275411376523
1644,Transport,22_10,128.0,0.0,187426.0,110932.0,76494.0,0.5918709250584231
1645,Transport,22_12,5277.0,0.0,192703.0,110932.0,81771.0,0.5756630669994759
1646,Transport,23_01,0.0,1.0,192703.0,110933.0,81770.0,0.5756682563322834
1647,Transport,23_02,2396.0,0.0,195099.0,110933.0,84166.0,0.5685985063993152
1648,Waste,09_03,786.0,226.0,786.0,226.0,560.0,0.2875318066157761
1649,Waste,09_04,988413.0,20000.0,989199.0,20226.0,968973.0,0.020446846387835005
1650,Waste,09_05,3095.0,12102.0,992294.0,32328.0,959966.0,0.032579054191600475
1651,Waste,09_06,173848.0,1475.0,1166142.0,33803.0,1132339.0,0.028987035884137608
1652,Waste,09_07,0.0,1600.0,1166142.0,35403.0,1130739.0,0.030359081484073125
1653,Waste,09_08,73615.0,1400.0,1239757.0,36803.0,1202954.0,0.02968565614067918
1654,Waste,09_09,0.0,400.0,1239757.0,37203.0,1202554.0,0.030008300013631705
1655,Waste,09_10,38803.0,489.0,1278560.0,37692.0,1240868.0,0.02948004004505068
1656,Waste,09_11,241541.0,400.0,1520101.0,38092.0,1482009.0,0.02505886122040575
1657,Waste,09_12,359643.0,476061.0,1879744.0,514153.0,1365591.0,0.2735228839671785
1658,Waste,10_01,0.0,800.0,1879744.0,514953.0,1364791.0,0.2739484738347349
1659,Waste,10_02,270086.0,64127.0,2149830.0,579080.0,1570750.0,0.2693608331821586
1660,Waste,10_03,52825.0,3860.0,2202655.0,582940.0,1619715.0,0.2646533388115706
1661,Waste,10_04,18073.0,41.0,2220728.0,582981.0,1637747.0,0.2625179670810653
1662,Waste,10_05,84687.0,6700.0,2305415.0,589681.0,1715734.0,0.25578084639858767
1663,Waste,10_06,118262.0,8012.0,2423677.0,597693.0,1825984.0,0.24660588023899224
1664,Waste,10_07,209198.0,200000.0,2632875.0,797693.0,1835182.0,0.3029741252433177
1665,Waste,10_08,5044.0,5950.0,2637919.0,803643.0,1834276.0,0.3046503702350224
1666,Waste,10_09,7900.0,27075.0,2645819.0,830718.0,1815101.0,0.31397385837806746
1667,Waste,10_10,106525.0,17031.0,2752344.0,847749.0,1904595.0,0.3080098272599646
1668,Waste,10_11,2000.0,140376.0,2754344.0,988125.0,1766219.0,0.3587514849270825
1669,Waste,10_12,278171.0,295968.0,3032515.0,1284093.0,1748422.0,0.4234415988049523
1670,Waste,11_01,0.0,387.0,3032515.0,1284480.0,1748035.0,0.4235692156510355
1671,Waste,11_02,0.0,4274.0,3032515.0,1288754.0,1743761.0,0.4249786068659182
1672,Waste,11_03,0.0,31.0,3032515.0,1288785.0,1743730.0,0.4249888294039766
1673,Waste,11_04,33244.0,4188.0,3065759.0,1292973.0,1772786.0,0.4217464582180139
1674,Waste,11_05,87701.0,3308.0,3153460.0,1296281.0,1857179.0,0.41106625738078173
1675,Waste,11_06,70435.0,65725.0,3223895.0,1362006.0,1861889.0,0.4224721958996804
1676,Waste,11_07,252312.0,174031.0,3476207.0,1536037.0,1940170.0,0.44187155713109144
1677,Waste,11_08,0.0,13000.0,3476207.0,1549037.0,1927170.0,0.4456112653820673
1678,Waste,11_09,56284.0,10516.0,3532491.0,1559553.0,1972938.0,0.44148817364290527
1679,Waste,11_10,23161.0,61171.0,3555652.0,1620724.0,1934928.0,0.4558162609839208
1680,Waste,11_11,19424.0,36957.0,3575076.0,1657681.0,1917395.0,0.46367713581473513
1681,Waste,11_12,350765.0,195100.0,3925841.0,1852781.0,2073060.0,0.471944992168557
1682,Waste,12_01,0.0,147471.0,3925841.0,2000252.0,1925589.0,0.5095091726842732
1683,Waste,12_02,0.0,200.0,3925841.0,2000452.0,1925389.0,0.5095601171825349
1684,Waste,12_03,0.0,5587.0,3925841.0,2006039.0,1919802.0,0.510983251741474
1685,Waste,12_04,0.0,28821.0,3925841.0,2034860.0,1890981.0,0.5183246086634685
1686,Waste,12_05,0.0,40050.0,3925841.0,2074910.0,1850931.0,0.5285262444403632
1687,Waste,12_06,128015.0,18676.0,4053856.0,2093586.0,1960270.0,0.516443109967399
1688,Waste,12_07,8917.0,5832.0,4062773.0,2099418.0,1963355.0,0.5167450901145597
1689,Waste,12_08,9000.0,25948.0,4071773.0,2125366.0,1946407.0,0.5219755619971939
1690,Waste,12_09,30000.0,19386.0,4101773.0,2144752.0,1957021.0,0.5228841284000846
1691,Waste,12_10,98903.0,34691.0,4200676.0,2179443.0,2021233.0,0.518831492835915
1692,Waste,12_11,347941.0,21031.0,4548617.0,2200474.0,2348143.0,0.48376770345799613
1693,Waste,12_12,198058.0,32380.0,4746675.0,2232854.0,2513821.0,0.47040380898207695
1694,Waste,13_01,0.0,68031.0,4746675.0,2300885.0,2445790.0,0.48473615741545395
1695,Waste,13_02,0.0,45012.0,4746675.0,2345897.0,2400778.0,0.494219005935734
1696,Waste,13_03,0.0,12868.0,4746675.0,2358765.0,2387910.0,0.4969299562325207
1697,Waste,13_04,296305.0,5537.0,5042980.0,2364302.0,2678678.0,0.46883033444510985
1698,Waste,13_05,0.0,170210.0,5042980.0,2534512.0,2508468.0,0.5025822033797477
1699,Waste,13_06,125903.0,54463.0,5168883.0,2588975.0,2579908.0,0.5008770753758597
1700,Waste,13_07,34563.0,11142.0,5203446.0,2600117.0,2603329.0,0.4996913583805809
1701,Waste,13_08,8590.0,85046.0,5212036.0,2685163.0,2526873.0,0.5151850447694528
1702,Waste,13_09,0.0,5577.0,5212036.0,2690740.0,2521296.0,0.5162550680770432
1703,Waste,13_10,0.0,1883.0,5212036.0,2692623.0,2519413.0,0.5166163472393513
1704,Waste,13_11,0.0,40603.0,5212036.0,2733226.0,2478810.0,0.5244065850657977
1705,Waste,13_12,0.0,64570.0,5212036.0,2797796.0,2414240.0,0.5367952178380963
1706,Waste,14_01,0.0,56863.0,5212036.0,2854659.0,2357377.0,0.5477051578308362
1707,Waste,14_02,12000.0,67.0,5224036.0,2854726.0,2369310.0,0.5464598635997149
1708,Waste,14_03,29005.0,4891.0,5253041.0,2859617.0,2393424.0,0.5443736304361607
1709,Waste,14_04,17973.0,6215.0,5271014.0,2865832.0,2405182.0,0.5436965259435851
1710,Waste,14_05,20969.0,19369.0,5291983.0,2885201.0,2406782.0,0.5452022427131757
1711,Waste,14_06,0.0,43107.0,5291983.0,2928308.0,2363675.0,0.5533479604904249
1712,Waste,14_07,0.0,1611.0,5291983.0,2929919.0,2362064.0,0.5536523832370588
1713,Waste,14_08,12474.0,12860.0,5304457.0,2942779.0,2361678.0,0.5547747865615651
1714,Waste,14_09,0.0,32320.0,5304457.0,2975099.0,2329358.0,0.5608677759099565
1715,Waste,14_10,0.0,69576.0,5304457.0,3044675.0,2259782.0,0.5739842928314811
1716,Waste,14_11,3247.0,7000.0,5307704.0,3051675.0,2256029.0,0.5749519943086502
1717,Waste,14_12,7277.0,49763.0,5314981.0,3101438.0,2213543.0,0.5835275798728161
1718,Waste,15_01,0.0,69086.0,5314981.0,3170524.0,2144457.0,0.5965259330183871
1719,Waste,15_02,5128.0,330571.0,5320109.0,3501095.0,1819014.0,0.658087080546658
1720,Waste,15_03,5000.0,2292.0,5325109.0,3503387.0,1821722.0,0.6578995847784525
1721,Waste,15_04,9655.0,4000.0,5334764.0,3507387.0,1827377.0,0.6574586992039385
1722,Waste,15_05,32538.0,49215.0,5367302.0,3556602.0,1810700.0,0.6626424225802834
1723,Waste,15_06,16000.0,478448.0,5383302.0,4035050.0,1348252.0,0.7495492543424092
1724,Waste,15_07,0.0,13002.0,5383302.0,4048052.0,1335250.0,0.7519645005983316
1725,Waste,15_09,17500.0,4935.0,5400802.0,4052987.0,1347815.0,0.7504416936595713
1726,Waste,15_10,0.0,346.0,5400802.0,4053333.0,1347469.0,0.7505057582188719
1727,Waste,15_11,0.0,6465.0,5400802.0,4059798.0,1341004.0,0.7517028026578275
1728,Waste,15_12,65365.0,49929.0,5466167.0,4109727.0,1356440.0,0.7518480500138397
1729,Waste,16_01,0.0,5722.0,5466167.0,4115449.0,1350718.0,0.75289485301126
1730,Waste,16_02,6000.0,18655.0,5472167.0,4134104.0,1338063.0,0.7554784055384275
1731,Waste,16_03,0.0,5006.0,5472167.0,4139110.0,1333057.0,0.7563932168005838
1732,Waste,16_04,0.0,3803.0,5472167.0,4142913.0,1329254.0,0.7570881882808036
1733,Waste,16_05,73833.0,43681.0,5546000.0,4186594.0,1359406.0,0.7548853227551389
1734,Waste,16_06,3500.0,41746.0,5549500.0,4228340.0,1321160.0,0.7619317055590594
1735,Waste,16_07,23000.0,70833.0,5572500.0,4299173.0,1273327.0,0.7714980708838044
1736,Waste,16_08,0.0,9710.0,5572500.0,4308883.0,1263617.0,0.773240556303275
1737,Waste,16_09,25229.0,35043.0,5597729.0,4343926.0,1253803.0,0.7760157735395908
1738,Waste,16_10,5000.0,41792.0,5602729.0,4385718.0,1217011.0,0.7827824619038329
1739,Waste,16_11,29122.0,10456.0,5631851.0,4396174.0,1235677.0,0.7805913189109585
1740,Waste,16_12,137686.0,131093.0,5769537.0,4527267.0,1242270.0,0.7846846289398959
1741,Waste,17_01,0.0,7176.0,5769537.0,4534443.0,1235094.0,0.785928402920373
1742,Waste,17_02,33197.0,23704.0,5802734.0,4558147.0,1244587.0,0.7855171372666746
1743,Waste,17_03,0.0,27570.0,5802734.0,4585717.0,1217017.0,0.7902683459210779
1744,Waste,17_04,36000.0,44829.0,5838734.0,4630546.0,1208188.0,0.7930736354833086
1745,Waste,17_05,40356.0,0.0,5879090.0,4630546.0,1248544.0,0.7876297182046882
1746,Waste,17_06,156684.0,117133.0,6035774.0,4747679.0,1288095.0,0.7865899220215998
1747,Waste,17_07,215687.0,74286.0,6251461.0,4821965.0,1429496.0,0.7713340929424338
1748,Waste,17_08,89965.0,126302.0,6341426.0,4948267.0,1393159.0,0.7803082461263444
1749,Waste,17_09,104043.0,95208.0,6445469.0,5043475.0,1401994.0,0.7824837882239446
1750,Waste,17_10,14000.0,11254.0,6459469.0,5054729.0,1404740.0,0.7825301119952739
1751,Waste,17_11,11000.0,52821.0,6470469.0,5107550.0,1362919.0,0.7893631821742751
1752,Waste,17_12,16000.0,33591.0,6486469.0,5141141.0,1345328.0,0.7925947075365657
1753,Waste,18_01,0.0,15422.0,6486469.0,5156563.0,1329906.0,0.7949722722794174
1754,Waste,18_02,0.0,210917.0,6486469.0,5367480.0,1118989.0,0.8274887307717034
1755,Waste,18_03,0.0,34300.0,6486469.0,5401780.0,1084689.0,0.8327766616937505
1756,Waste,18_04,59882.0,10944.0,6546351.0,5412724.0,1133627.0,0.8268307030894005
1757,Waste,18_05,0.0,310.0,6546351.0,5413034.0,1133317.0,0.826878057714901
1758,Waste,18_06,0.0,1.0,6546351.0,5413035.0,1133316.0,0.8268782104717575
1759,Waste,18_07,106992.0,10637.0,6653343.0,5423672.0,1229671.0,0.8151799779449218
1760,Waste,18_08,60000.0,0.0,6713343.0,5423672.0,1289671.0,0.8078943679773252
1761,Waste,18_09,143630.0,4301.0,6856973.0,5427973.0,1429000.0,0.7915990044003381
1762,Waste,18_10,21567.0,16109.0,6878540.0,5444082.0,1434458.0,0.7914589433222747
1763,Waste,18_11,41986.0,12214.0,6920526.0,5456296.0,1464230.0,0.7884221517266173
1764,Waste,18_12,48419.0,111743.0,6968945.0,5568039.0,1400906.0,0.7989787550339399
1765,Waste,19_01,0.0,147465.0,6968945.0,5715504.0,1253441.0,0.8201390597859504
1766,Waste,19_02,143371.0,190076.0,7112316.0,5905580.0,1206736.0,0.8303314982067725
1767,Waste,19_03,43043.0,94151.0,7155359.0,5999731.0,1155628.0,0.8384947561680692
1768,Waste,19_04,11850.0,24046.0,7167209.0,6023777.0,1143432.0,0.8404634216750202
1769,Waste,19_05,88597.0,14038.0,7255806.0,6037815.0,1217991.0,0.8321356717641017
1770,Waste,19_06,246794.0,48520.0,7502600.0,6086335.0,1416265.0,0.811230106896276
1771,Waste,19_07,27300.0,29280.0,7529900.0,6115615.0,1414285.0,0.8121774525558109
1772,Waste,19_08,225864.0,4590.0,7755764.0,6120205.0,1635559.0,0.7891169715839729
1773,Waste,19_09,238096.0,38880.0,7993860.0,6159085.0,1834775.0,0.7704769660714599
1774,Waste,19_10,35264.0,98487.0,8029124.0,6257572.0,1771552.0,0.7793592426770343
1775,Waste,19_11,12909.0,80290.0,8042033.0,6337862.0,1704171.0,0.7880920160362436
1776,Waste,19_12,25391.0,309856.0,8067424.0,6647718.0,1419706.0,0.8240199101968608
1777,Waste,20_01,74396.0,1305.0,8141820.0,6649023.0,1492797.0,0.8166506997207013
1778,Waste,20_02,110933.0,35202.0,8252753.0,6684225.0,1568528.0,0.8099388167802913
1779,Waste,20_03,68093.0,66341.0,8320846.0,6750566.0,1570280.0,0.8112836122673103
1780,Waste,20_04,0.0,106201.0,8320846.0,6856767.0,1464079.0,0.8240468577353793
1781,Waste,20_05,30801.0,12391.0,8351647.0,6869158.0,1482489.0,0.8224914199558482
1782,Waste,20_06,752.0,101920.0,8352399.0,6971078.0,1381321.0,0.8346198499377245
1783,Waste,20_07,14114.0,234.0,8366513.0,6971312.0,1395201.0,0.8332398455605101
1784,Waste,20_08,105000.0,9445.0,8471513.0,6980757.0,1490756.0,0.824027183810023
1785,Waste,20_09,428827.0,6581.0,8900340.0,6987338.0,1913002.0,0.7850641660880371
1786,Waste,20_10,23933.0,160095.0,8924273.0,7147433.0,1776840.0,0.8008980675512728
1787,Waste,20_11,71719.0,79791.0,8995992.0,7227224.0,1768768.0,0.8033826619676852
1788,Waste,20_12,157129.0,255586.0,9153121.0,7482810.0,1670311.0,0.8175145942023492
1789,Waste,21_01,4426.0,125575.0,9157547.0,7608385.0,1549162.0,0.8308322086689809
1790,Waste,21_02,0.0,19308.0,9157547.0,7627693.0,1529854.0,0.8329406335561259
1791,Waste,21_03,50597.0,7777.0,9208144.0,7635470.0,1572674.0,0.8292083616416077
1792,Waste,21_04,187212.0,102580.0,9395356.0,7738050.0,1657306.0,0.8236037037872753
1793,Waste,21_05,27817.0,11848.0,9423173.0,7749898.0,1673275.0,0.8224297696752463
1794,Waste,21_06,52119.0,46939.0,9475292.0,7796837.0,1678455.0,0.8228598126580162
1795,Waste,21_07,260914.0,83572.0,9736206.0,7880409.0,1855797.0,0.8093921800750724
1796,Waste,21_08,12833.0,14175.0,9749039.0,7894584.0,1854455.0,0.809780738388676
1797,Waste,21_09,51934.0,3066.0,9800973.0,7897650.0,1903323.0,0.8058026483697078
1798,Waste,21_10,310904.0,39376.0,10111877.0,7937026.0,2174851.0,0.7849211377867829
1799,Waste,21_11,1220038.0,329027.0,11331915.0,8266053.0,3065862.0,0.7294489060322108
1800,Waste,21_12,85247.0,61333.0,11417162.0,8327386.0,3089776.0,0.7293744277255592
1801,Waste,22_01,63261.0,212623.0,11480423.0,8540009.0,2940414.0,0.7438758136350899
1802,Waste,22_02,30900.0,46213.0,11511323.0,8586222.0,2925101.0,0.7458935866885154
1803,Waste,22_03,66029.0,196964.0,11577352.0,8783186.0,2794166.0,0.7586524103266447
1804,Waste,22_04,195949.0,148509.0,11773301.0,8931695.0,2841606.0,0.7586398241240923
1805,Waste,22_05,290349.0,97570.0,12063650.0,9029265.0,3034385.0,0.7484687470210094
1806,Waste,22_06,102563.0,232753.0,12166213.0,9262018.0,2904195.0,0.7612901401611167
1807,Waste,22_07,179075.0,91826.0,12345288.0,9353844.0,2991444.0,0.7576853614107666
1808,Waste,22_08,537792.0,42407.0,12883080.0,9396251.0,3486829.0,0.7293481838193973
1809,Waste,22_09,144884.0,123187.0,13027964.0,9519438.0,3508526.0,0.7306926853651116
1810,Waste,22_10,133999.0,15488.0,13161963.0,9534926.0,3627037.0,0.7244303908163243
1811,Waste,22_11,226570.0,24540.0,13388533.0,9559466.0,3829067.0,0.7140039913260101
1812,Waste,22_12,811362.0,235542.0,14199895.0,9795008.0,4404887.0,0.6897943963670153
1813,Waste,23_01,457364.0,119941.0,14657259.0,9914949.0,4742310.0,0.676453148573004
1814,Waste,23_02,254205.0,22094.0,14911464.0,9937043.0,4974421.0,0.6664029098685414
1815,Waste,23_03,514859.0,33811.0,15426323.0,9970854.0,5455469.0,0.6463532495721761
1816,Wind,09_03,39064.0,15100.0,39064.0,15100.0,23964.0,0.38654515666598405
1817,Wind,09_04,59139.0,10037.0,98203.0,25137.0,73066.0,0.25596977689072636
1818,Wind,09_05,37330.0,0.0,135533.0,25137.0,110396.0,0.18546774586263123
1819,Wind,09_06,323124.0,10000.0,458657.0,35137.0,423520.0,0.0766084459628873
1820,Wind,09_07,502134.0,26730.0,960791.0,61867.0,898924.0,0.06439173555955457
1821,Wind,09_08,48441.0,12991.0,1009232.0,74858.0,934374.0,0.07417323271556986
1822,Wind,09_09,252436.0,0.0,1261668.0,74858.0,1186810.0,0.059332566095042436
1823,Wind,09_10,583357.0,5000.0,1845025.0,79858.0,1765167.0,0.04328288234576767
1824,Wind,09_11,80601.0,31598.0,1925626.0,111456.0,1814170.0,0.05788039837434684
1825,Wind,09_12,260148.0,99714.0,2185774.0,211170.0,1974604.0,0.0966110860500674
1826,Wind,10_01,373151.0,1167.0,2558925.0,212337.0,2346588.0,0.08297898531609954
1827,Wind,10_02,245037.0,725.0,2803962.0,213062.0,2590900.0,0.0759860511661713
1828,Wind,10_03,867057.0,87685.0,3671019.0,300747.0,3370272.0,0.08192466451413082
1829,Wind,10_04,299868.0,7154.0,3970887.0,307901.0,3662986.0,0.077539602612716
1830,Wind,10_05,1215354.0,4500.0,5186241.0,312401.0,4873840.0,0.060236498843767576
1831,Wind,10_06,358285.0,250125.0,5544526.0,562526.0,4982000.0,0.1014561028300706
1832,Wind,10_07,220255.0,6152.0,5764781.0,568678.0,5196103.0,0.09864693905978389
1833,Wind,10_08,666251.0,28631.0,6431032.0,597309.0,5833723.0,0.09287918330992599
1834,Wind,10_09,426005.0,30221.0,6857037.0,627530.0,6229507.0,0.09151620444807283
1835,Wind,10_10,412594.0,135057.0,7269631.0,762587.0,6507044.0,0.10490037252234673
1836,Wind,10_11,735045.0,124410.0,8004676.0,886997.0,7117679.0,0.11080985663879463
1837,Wind,10_12,682694.0,470734.0,8687370.0,1357731.0,7329639.0,0.15628792143076672
1838,Wind,11_01,535713.0,182643.0,9223083.0,1540374.0,7682709.0,0.16701291748106353
1839,Wind,11_02,33100.0,2751.0,9256183.0,1543125.0,7713058.0,0.16671288802306522
1840,Wind,11_03,412352.0,68510.0,9668535.0,1611635.0,8056900.0,0.16668864517737175
1841,Wind,11_04,203882.0,472346.0,9872417.0,2083981.0,7788436.0,0.21109126569511802
1842,Wind,11_05,539228.0,4070.0,10411645.0,2088051.0,8323594.0,0.20054957694005127
1843,Wind,11_06,697368.0,152368.0,11109013.0,2240419.0,8868594.0,0.20167579243988643
1844,Wind,11_07,397248.0,42354.0,11506261.0,2282773.0,9223488.0,0.19839398741259215
1845,Wind,11_08,293028.0,102626.0,11799289.0,2385399.0,9413890.0,0.20216463890324238
1846,Wind,11_09,56312.0,20123.0,11855601.0,2405522.0,9450079.0,0.20290173395680236
1847,Wind,11_10,775642.0,180515.0,12631243.0,2586037.0,10045206.0,0.20473337422136523
1848,Wind,11_11,370904.0,368323.0,13002147.0,2954360.0,10047787.0,0.22722093512709862
1849,Wind,11_12,2202714.0,262540.0,15204861.0,3216900.0,11987961.0,0.21157049709300205
1850,Wind,12_01,134339.0,147870.0,15339200.0,3364770.0,11974430.0,0.21935759361635548
1851,Wind,12_02,1271356.0,189331.0,16610556.0,3554101.0,13056455.0,0.21396640786738264
1852,Wind,12_03,777963.0,196438.0,17388519.0,3750539.0,13637980.0,0.21569053695717272
1853,Wind,12_04,2310732.0,869929.0,19699251.0,4620468.0,15078783.0,0.23455044052182492
1854,Wind,12_05,616529.0,1332700.0,20315780.0,5953168.0,14362612.0,0.293031722139145
1855,Wind,12_06,757499.0,2186658.0,21073279.0,8139826.0,12933453.0,0.38626290668860785
1856,Wind,12_07,12726.0,85453.0,21086005.0,8225279.0,12860726.0,0.39008237928426936
1857,Wind,12_08,431235.0,413981.0,21517240.0,8639260.0,12877980.0,0.40150409625026257
1858,Wind,12_09,654435.0,172821.0,22171675.0,8812081.0,13359594.0,0.3974476894506166
1859,Wind,12_10,220100.0,176531.0,22391775.0,8988612.0,13403163.0,0.40142471956778775
1860,Wind,12_11,779713.0,153646.0,23171488.0,9142258.0,14029230.0,0.3945477303831329
1861,Wind,12_12,517363.0,795187.0,23688851.0,9937445.0,13751406.0,0.4194988182415432
1862,Wind,13_01,116295.0,223753.0,23805146.0,10161198.0,13643948.0,0.4268487998351281
1863,Wind,13_02,303645.0,239175.0,24108791.0,10400373.0,13708418.0,0.43139338675257505
1864,Wind,13_03,1362592.0,949165.0,25471383.0,11349538.0,14121845.0,0.44557996713409714
1865,Wind,13_04,1054753.0,674160.0,26526136.0,12023698.0,14502438.0,0.45327740157857893
1866,Wind,13_05,778377.0,1261948.0,27304513.0,13285646.0,14018867.0,0.48657326354804425
1867,Wind,13_06,1286267.0,1396546.0,28590780.0,14682192.0,13908588.0,0.513528906871376
1868,Wind,13_07,1054884.0,127177.0,29645664.0,14809369.0,14836295.0,0.49954586950725743
1869,Wind,13_08,213123.0,115235.0,29858787.0,14924604.0,14934183.0,0.4998395949574241
1870,Wind,13_09,218263.0,819580.0,30077050.0,15744184.0,14332866.0,0.5234617091769306
1871,Wind,13_10,569461.0,389674.0,30646511.0,16133858.0,14512653.0,0.5264500745288754
1872,Wind,13_11,86129.0,2431556.0,30732640.0,18565414.0,12167226.0,0.6040943439938775
1873,Wind,13_12,286000.0,285692.0,31018640.0,18851106.0,12167534.0,0.6077347685133843
1874,Wind,14_01,319999.0,698159.0,31338639.0,19549265.0,11789374.0,0.6238070836452088
1875,Wind,14_02,78398.0,192501.0,31417037.0,19741766.0,11675271.0,0.628377717478577
1876,Wind,14_03,184518.0,56274.0,31601555.0,19798040.0,11803515.0,0.6264894243337076
1877,Wind,14_04,1489762.0,144558.0,33091317.0,19942598.0,13148719.0,0.6026534997080957
1878,Wind,14_05,29314.0,325677.0,33120631.0,20268275.0,12852356.0,0.6119531659888968
1879,Wind,14_06,802866.0,683128.0,33923497.0,20951403.0,12972094.0,0.617607406453409
1880,Wind,14_07,536283.0,1727376.0,34459780.0,22678779.0,11781001.0,0.6581231511054336
1881,Wind,14_08,306805.0,110920.0,34766585.0,22789699.0,11976886.0,0.6555058254930705
1882,Wind,14_09,378102.0,183953.0,35144687.0,22973652.0,12171035.0,0.6536877679405709
1883,Wind,14_10,273045.0,573383.0,35417732.0,23547035.0,11870697.0,0.6648374605127172
1884,Wind,14_11,530097.0,271096.0,35947829.0,23818131.0,12129698.0,0.662574949936476
1885,Wind,14_12,485957.0,1406274.0,36433786.0,25224405.0,11209381.0,0.6923355426196992
1886,Wind,15_01,38062.0,635412.0,36471848.0,25859817.0,10612031.0,0.709035006945631
1887,Wind,15_02,490575.0,452922.0,36962423.0,26312739.0,10649684.0,0.7118780876459316
1888,Wind,15_03,205381.0,268632.0,37167804.0,26581371.0,10586433.0,0.7151719536618305
1889,Wind,15_04,323374.0,619592.0,37491178.0,27200963.0,10290215.0,0.7255296966128938
1890,Wind,15_05,189875.0,238708.0,37681053.0,27439671.0,10241382.0,0.7282087100909839
1891,Wind,15_06,1187487.0,1473566.0,38868540.0,28913237.0,9955303.0,0.7438724737281102
1892,Wind,15_07,717891.0,607913.0,39586431.0,29521150.0,10065281.0,0.7457391144960757
1893,Wind,15_08,27841.0,819236.0,39614272.0,30340386.0,9273886.0,0.7658953318642332
1894,Wind,15_09,924877.0,900731.0,40539149.0,31241117.0,9298032.0,0.770640671317496
1895,Wind,15_10,164595.0,455000.0,40703744.0,31696117.0,9007627.0,0.7787027404653488
1896,Wind,15_11,460236.0,181478.0,41163980.0,31877595.0,9286385.0,0.7744050745336092
1897,Wind,15_12,297589.0,206242.0,41461569.0,32083837.0,9377732.0,0.7738211016568138
1898,Wind,16_01,519332.0,505345.0,41980901.0,32589182.0,9391719.0,0.776285911538678
1899,Wind,16_02,519759.0,440624.0,42500660.0,33029806.0,9470854.0,0.7771598370472365
1900,Wind,16_03,30616.0,215842.0,42531276.0,33245648.0,9285628.0,0.781675301723842
1901,Wind,16_04,105898.0,343687.0,42637174.0,33589335.0,9047839.0,0.7877945897633835
1902,Wind,16_05,273532.0,358839.0,42910706.0,33948174.0,8962532.0,0.791135293835529
1903,Wind,16_06,284786.0,240848.0,43195492.0,34189022.0,9006470.0,0.7914951402799163
1904,Wind,16_07,393882.0,236503.0,43589374.0,34425525.0,9163849.0,0.7897687404274262
1905,Wind,16_08,25000.0,252350.0,43614374.0,34677875.0,8936499.0,0.7951019771600987
1906,Wind,16_09,1148996.0,411191.0,44763370.0,35089066.0,9674304.0,0.7838790064286938
1907,Wind,16_10,75187.0,546633.0,44838557.0,35635699.0,9202858.0,0.794755705452341
1908,Wind,16_11,203500.0,170085.0,45042057.0,35805784.0,9236273.0,0.7949411369023399
1909,Wind,16_12,1132644.0,627727.0,46174701.0,36433511.0,9741190.0,0.789036208377397
1910,Wind,17_01,155216.0,221114.0,46329917.0,36654625.0,9675292.0,0.7911653500264203
1911,Wind,17_02,262209.0,190988.0,46592126.0,36845613.0,9746513.0,0.7908120140300101
1912,Wind,17_03,522312.0,764590.0,47114438.0,37610203.0,9504235.0,0.7982734082490807
1913,Wind,17_04,296158.0,630435.0,47410596.0,38240638.0,9169958.0,0.8065842074628212
1914,Wind,17_05,538984.0,255980.0,47949580.0,38496618.0,9452962.0,0.8028562085423897
1915,Wind,17_06,271594.0,319275.0,48221174.0,38815893.0,9405281.0,0.8049553708501581
1916,Wind,17_07,691574.0,369732.0,48912748.0,39185625.0,9727123.0,0.801133172889816
1917,Wind,17_08,440150.0,261326.0,49352898.0,39446951.0,9905947.0,0.7992833774421919
1918,Wind,17_09,575424.0,271237.0,49928322.0,39718188.0,10210134.0,0.7955041629478355
1919,Wind,17_10,605277.0,920187.0,50533599.0,40638375.0,9895224.0,0.8041852510841351
1920,Wind,17_11,362923.0,134707.0,50896522.0,40773082.0,10123440.0,0.8010976074160824
1921,Wind,17_12,776349.0,747268.0,51672871.0,41520350.0,10152521.0,0.8035231872446181
