,Project ID,Type,Name,Location,Standard,Volume,Price,Price Type,Broker,Offer Date,LDC,Notes,Year,Month,Quarter,Vintage
8361,VCS 1650,REDD,Keo Seima Wildlife Sanctuary,Cambodia,VCS-CCB,25000,5.9,Offer,CBL,2023-10-19,1.0,,2023,10,4,2015
8362,VCS 1382,REDD,"The Envira Amazonia Project - A Tropical Forest Conservation Project in Acre, Brazil",Brazil,VCS-CCB,30000,4.9,Offer,CBL,2023-10-19,0.0,,2023,10,4,2015
8363,VCS 2828,Cookstoves,Improved Cooking Stove Programme in Burundi,Burundi,VCS,5100,7.0,Offer,CBL,2023-10-19,1.0,,2023,10,4,2022
8364,VCS 674,REDD,Rimba Raya,Indonesia,VCS-CCB-SDG,4167,14.05,Offer,CBL,2023-10-19,0.0,,2023,10,4,2016
8365,VCS 2293,REDD,NIHT Topaiyo REDD+,Papua New Guinea,VCS-CCB,194,13.6,Offer,CBL,2023-10-19,0.0,,2023,10,4,2017
8366,VCS 674,REDD,Rimba Raya,Indonesia,VCS-CCB-SDG,833,15.3,Offer,CBL,2023-10-19,0.0,,2023,10,4,2018
8367,VCS 1748,REDD,Southern Cardamom,Cambodia,VCS-CCB-SDG,833,15.1,Offer,CBL,2023-10-19,1.0,,2023,10,4,2019
8368,VCS 1650,REDD,Keo Seima Wildlife Sanctuary,Cambodia,VCS-CCB,1042,13.8,Offer,CBL,2023-10-19,1.0,,2023,10,4,2017
8369,VCS 934,REDD,Mai Ndombe,Congo,VCS-CCB,1335,13.0,Offer,CBL,2023-10-19,1.0,,2023,10,4,2018
8370,VCS 934,REDD,Mai Ndombe,Congo,VCS-CCB,2708,13.0,Offer,CBL,2023-10-19,1.0,,2023,10,4,2016
8371,VCS 1748,REDD,Southern Cardamom,Cambodia,VCS-CCB-SDG,9222,14.35,Offer,CBL,2023-10-19,1.0,,2023,10,4,2016
8372,VCS 902,ARR; REDD,Kariba REDD+,Zimbabwe,VCS-CCB,3125,14.95,Offer,CBL,2023-10-19,0.0,,2023,10,4,2016
8373,VCS 1753,Solar,Bundled Solar Photovoltaic Project by ACME,India,VCS,1000,1.25,Offer,CBL,2023-10-20,0.0,,2023,10,4,2020
8374,VCS 985,REDD,Cordillera Azul National Park REDD Project,Peru,VCS-CCB,440,2.5,Offer,CBL,2023-10-20,0.0,,2023,10,4,2017
8375,VCS 1115,REDD,JARI/AMAPA REDD+ Project,Brazil,VCS-CCB,8000,4.0,Offer,CBL,2023-10-20,0.0,,2023,10,4,2018
8376,VCS 499,Wind,"Positive Climate Care 4.67 MW Bundled Grid Connected Wind Power Project Activity in Jaisalmer, Rajasthan, India",India,VCS,3053,3.35,Offer,CBL,2023-10-21,0.0,,2023,10,4,2012
8377,VCS 499,Wind,"Positive Climate Care 4.67 MW Bundled Grid Connected Wind Power Project Activity in Jaisalmer, Rajasthan, India",India,VCS,1200,3.1,Offer,CBL,2023-10-21,0.0,,2023,10,4,2011
8378,VCS 1477,ARR; REDD; WRC,Katingan Peatland Restoration and Conservation Project,Indonesia,VCS-CCB,4335,6.4,Offer,CBL,2023-10-23,0.0,,2023,10,4,2018
8379,VCS 90,Hydro,Dongliuxi Erji 12.6 MW Hydropower Project in Hubei Province,China,VCS,5523,3.65,Offer,CBL,2023-10-24,0.0,,2023,10,4,2022
8380,VCS 91,Hydro,CHANGSHATOU 10MW HYDROPOWER PROJECT IN HUBEI PROVINCE,China,VCS,25979,3.65,Offer,CBL,2023-10-24,0.0,,2023,10,4,2022
8381,VCS 4657,Cookstoves,Energy Efficient Stoves Program (EESP) - CER Conversion,Ethiopia,VCS,48426,4.5,Offer,CBL,2023-10-24,1.0,,2023,10,4,2017
8382,VCS 3279,Cookstoves,IDCOL Improved Cook Stove Program,Bangladesh,VCS,20000,4.5,Offer,CBL,2023-10-24,1.0,,2023,10,4,2020
8383,VCS 1477,ARR; REDD; WRC,Katingan Peatland Restoration and Conservation Project,Indonesia,VCS-CCB,900,9.0,Offer,CBL,2023-10-25,0.0,,2023,10,4,2020
8384,VCS 1477,ARR; REDD; WRC,Katingan Peatland Restoration and Conservation Project,Indonesia,VCS-CCB,3000,7.0,Offer,CBL,2023-10-25,0.0,,2023,10,4,2019
8385,VCS 934,REDD,Mai Ndombe,Congo,VCS-CCB,5000,1.75,Offer,CBL,2023-10-26,1.0,,2023,10,4,2016
8386,VCS 658,ARR,"Reforestation of Pastures in Campo Verde with Native Species, Pucallpa, Peru",Peru,VCS-CCB,11912,2.3,Offer,CBL,2023-10-26,0.0,,2023,10,4,2019
8387,VCS 1380,Hydro,Akinci Hydroelectric Power Plant,Turkey,VCS-SDG,1797,1.4,Offer,CBL,2023-10-27,0.0,,2023,10,4,2018
8388,VCS 1122,IFM; REDD,April Salumei REDD Project,Papua New Guinea,VCS-CCB,10000,5.0,Offer,CBL,2023-10-29,0.0,,2023,10,4,2018
8389,VCS 1748,REDD,Southern Cardamom,Cambodia,VCS-CCB-SDG,4000,2.15,Bid,CBL,2023-10-30,1.0,,2023,10,4,2019
8390,VCS 1718,IFM,Inner Mongolia Keyihe IFM (conversion of logged to protected forest),China,VCS,7500,2.15,Offer,CBL,2023-10-30,0.0,,2023,10,4,2013
8391,VCS 1218,REDD,Evio Kuinai Ese'Eje Cuana,Peru,VCS-CCB,2500,2.3,Offer,CBL,2023-10-30,0.0,,2023,10,4,2015
8392,VCS 1748,REDD,Southern Cardamom,Cambodia,VCS-CCB-SDG,4000,2.2,Bid,CBL,2023-10-30,1.0,,2023,10,4,2019
8393,VCS 2001,Wind,K.R One in Thailand,Thailand,VCS-SDG,0,2.4,Trade,ICAP,2023-10-30,0.0,,2023,10,4,2020
8394,VCS 1477,ARR; REDD; WRC,Katingan Peatland Restoration and Conservation Project,Indonesia,VCS-CCB,0,5.75,Offer,Salamander,2023-10-31,0.0,,2023,10,4,2019
8395,GS 1061,Biogas,Kayseri Molu Landfill Gas to Energy Project,Turkey,GS-SDG,0,5.6,Offer,Salamander,2023-10-31,0.0,,2023,10,4,2018
8396,VCS 1805,Solar,Solar Energy Project(s) by SB Energy Private Limited,India,VCS,0,1.35,Offer,ICAP,2023-11-01,0.0,,2023,11,4,2021
8397,VCS 2042,Wind,Renwable wind power project by adani,India,VCS,0,1.35,Offer,ICAP,2023-11-01,0.0,,2023,11,4,2021
8398,VCS 1753,Solar,Bundled Solar Photovoltaic Project by ACME,India,VCS,0,1.1,Offer,ICAP,2023-11-01,0.0,,2023,11,4,2020
8399,VCS 1764,ARR; WRC,"Reforestation and Restoration of Degreaded Mangrove Lands, Sustainable Livelihood and Community Development in Myanmar",Myanmar,VCS,0,49.0,Offer,ICAP,2023-11-01,1.0,,2023,11,4,2018
8400,VCS 1622,REDD,REDD+ Project for Caribbean Guatemala: The Conservation Coast,Guatemala,VCS-CCB,0,4.0,Offer,ICAP,2023-11-01,0.0,,2023,11,4,2017
8401,GS 7312,Cookstoves,Promoting improved cooking practices in nigeria,Nigeria,GS-SDG,0,5.1,Offer,ICAP,2023-11-01,0.0,,2023,11,4,2020
8402,GS 11331,Energy Efficiency,Circle Gas LPG Smart Meter Program in Kenya,Kenya,GS-SDG,0,5.75,Offer,ICAP,2023-11-01,0.0,,2023,11,4,2020
8403,VCS 1650,REDD,Keo Seima Wildlife Sanctuary,Cambodia,VCS-CCB,3113,1.25,Trade,CBL,2023-11-01,1.0,,2023,11,4,2017
8404,VCS 1477,ARR; REDD; WRC,Katingan Peatland Restoration and Conservation Project,Indonesia,VCS-CCB,0,5.75,Offer,Salamander,2023-11-02,0.0,,2023,11,4,2019
8405,GS 1061,Biogas,Kayseri Molu Landfill Gas to Energy Project,Turkey,GS-SDG,0,5.6,Offer,Salamander,2023-11-02,0.0,,2023,11,4,2018
8406,VCS 1146,Alternative Energy,The Hyundai Waste Energy Recovery Co-Generation Project Phase II,South Korea,VCS,16000,2.15,Trade,Salamander,2023-11-03,0.0,,2023,11,4,2016
8407,VCS 786,Natural Gas,Hyundai Steel Waste Energy Cogeneration Project,South Korea,VCS,13000,2.15,Trade,Salamander,2023-11-03,0.0,,2023,11,4,2016
8408,VCS 142,ARR,"Reforestation of degraded lands grasslands in Uchinile & Mapanda, Tanzania",Tanzania,VCS-CCB,2800,9.0,Trade,Salamander,2023-11-03,1.0,,2023,11,4,2015
8409,VCS 1748,REDD,Southern Cardamom,Cambodia,VCS-CCB-SDG,4000,2.2,Trade,CBL,2023-11-02,1.0,,2023,11,4,2019
8410,VCS 1477,ARR; REDD; WRC,Katingan Peatland Restoration and Conservation Project,Indonesia,VCS-CCB,500,6.4,Trade,CBL,2023-11-02,0.0,,2023,11,4,2018
8411,VCS 1382,REDD,"The Envira Amazonia Project - A Tropical Forest Conservation Project in Acre, Brazil",Brazil,VCS-CCB,1000,1.25,Trade,CBL,2023-11-02,0.0,,2023,11,4,2016
8412,VCS 1382,REDD,"The Envira Amazonia Project - A Tropical Forest Conservation Project in Acre, Brazil",Brazil,VCS-CCB,2294,1.25,Trade,CBL,2023-11-02,0.0,,2023,11,4,2017
8413,VCS 2379,ARR,Huada Afforestation Project,China,VCS-CCB,0,7.5,Offer,ICAP,2023-11-03,0.0,,2023,11,4,2020
8414,VCS 1935,IFM,Hubei Hongshan IFM (Conversion of Logged to Protected Forest) Project,China,VCS-CCB,0,3.0,Offer,ICAP,2023-11-03,0.0,,2023,11,4,2018
8415,GS 7312,Cookstoves,Promoting improved cooking practices in nigeria,Nigeria,GS-SDG,0,5.1,Offer,ICAP,2023-11-03,0.0,,2023,11,4,2020
8416,GS 11331,Energy Efficiency,Circle Gas LPG Smart Meter Program in Kenya,Kenya,GS-SDG,0,5.75,Offer,ICAP,2023-11-03,0.0,,2023,11,4,2020
8417,VCS 1477,ARR; REDD; WRC,Katingan Peatland Restoration and Conservation Project,Indonesia,VCS-CCB,0,5.75,Offer,Salamander,2023-11-03,0.0,,2023,11,4,2019
8418,VCS 1146,Alternative Energy,The Hyundai Waste Energy Recovery Co-Generation Project Phase II,South Korea,VCS,0,2.15,Offer,Salamander,2023-11-03,0.0,,2023,11,4,2016
8419,GS 1061,Biogas,Kayseri Molu Landfill Gas to Energy Project,Turkey,GS-SDG,0,5.6,Offer,Salamander,2023-11-03,0.0,,2023,11,4,2018
8420,GS 11557,Wind,Ras Ghared Wind Energy Project,Egypt,GS-SDG,0,4.75,Offer,Salamander,2023-11-03,0.0,,2023,11,4,2020
8421,GS 931,Wind,Miaoli 49.8MW Wind Farm Project,Taiwan,GS-SDG,0,1.6,Offer,Salamander,2023-11-03,0.0,,2023,11,4,2013
8422,VCS 985,REDD,Cordillera Azul National Park REDD Project,Peru,VCS-CCB,440,2.5,Trade,CBL,2023-11-03,0.0,,2023,11,4,2017
8423,VCS 1822,Wind,10MW wind power project by Powerica at BDS - Gujarat,India,VCS-SDG,7842,1.25,Trade,CBL,2023-11-03,0.0,,2023,11,4,2019
8424,VCS 1762,Solar,Bundled Solar Power Project by Solararise India Projects,India,VCS,4965,1.25,Trade,CBL,2023-11-03,0.0,,2023,11,4,2019
8425,VCS 1753,Solar,Bundled Solar Photovoltaic Project by ACME,India,VCS,850,1.25,Trade,CBL,2023-11-03,0.0,,2023,11,4,2020
8426,VCS 1844,Solar,80MW Solar By Fermi Solar Farms,India,VCS-SDG,3089,1.25,Trade,CBL,2023-11-06,0.0,,2023,11,4,2019
8427,VCS 1770,Solar,Bundled Solar Power Project by Vector Green Energy Private Limited,India,VCS-SDG,6902,1.25,Trade,CBL,2023-11-06,0.0,,2023,11,4,2019
8428,VCS 1792,Solar,Ghani solar renewable power project by greenko group,India,VCS-SDG,3000,1.25,Trade,CBL,2023-11-06,0.0,,2023,11,4,2019
8429,GS 1017,Wind,"Mordogan Wind Farm Project, Turkey",Turkey,GS-SDG,150,5.5,Trade,CBL,2023-11-06,0.0,,2023,11,4,2018
8430,VCS 2038,Solar,Energising Indian Homes by Solar rooftop projects,India,VCS-SDG,4210,1.25,Trade,CBL,2023-11-06,0.0,,2023,11,4,2019
8431,VCS 934,REDD,Mai Ndombe,Congo,VCS-CCB,7300,2.5,Offer,CBL,2023-11-01,1.0,,2023,11,4,2018
8432,VCS 656,Hydro,Guizhou Qingshuihe Gelbridge Hydropower Project,China,VCS,20000,1.25,Offer,CBL,2023-11-01,0.0,,2023,11,4,2020
8433,VCS 1650,REDD,Keo Seima Wildlife Sanctuary,Cambodia,VCS-CCB,1000,2.75,Offer,CBL,2023-11-01,1.0,,2023,11,4,2016
8434,VCS 1650,REDD,Keo Seima Wildlife Sanctuary,Cambodia,VCS-CCB,2000,2.85,Offer,CBL,2023-11-01,1.0,,2023,11,4,2017
8435,VCS 2082,ARR,Qianbei Afforestation Project,China,VCS,500,8.1,Offer,CBL,2023-11-02,0.0,,2023,11,4,2018
8436,VCS 1329,REDD,Maisa REDD+ Project,Brazil,VCS-CCB,11700,4.0,Offer,CBL,2023-11-02,0.0,,2023,11,4,2013
8437,VCS 1748,REDD,Southern Cardamom,Cambodia,VCS-CCB-SDG,4000,4.0,Offer,CBL,2023-11-03,1.0,,2023,11,4,2019
8438,VCS 1748,REDD,Southern Cardamom,Cambodia,VCS-CCB-SDG,2867,3.5,Offer,CBL,2023-11-03,1.0,,2023,11,4,2018
8439,GS 3567,Wind,Cururos Wind Farm Project,Chile,GS-SDG,750,4.5,Offer,CBL,2023-11-03,0.0,,2023,11,4,2020
8440,VCS 2038,Solar,Energising Indian Homes by Solar rooftop projects,India,VCS-SDG,4210,1.25,Bid,CBL,2023-11-06,0.0,,2023,11,4,2019
8441,VCS 2478,Fugitive emissions,Reducing Gas Leakages within the Titas Gas Distribution Network in Bangladesh,Bangladesh,VCS-SDG,15000,0.95,Bid,CBL,2023-11-06,1.0,,2023,11,4,2018
8442,VCS 674,REDD,Rimba Raya,Indonesia,VCS-CCB-SDG,540,6.0,Bid,CBL,2023-11-06,0.0,,2023,11,4,2016
8443,VCS 2478,Fugitive emissions,Reducing Gas Leakages within the Titas Gas Distribution Network in Bangladesh,Bangladesh,VCS-SDG,15000,0.75,Bid,CBL,2023-11-06,1.0,,2023,11,4,2018
8444,VCS 985,REDD,Cordillera Azul National Park REDD Project,Peru,VCS-CCB,4216,0.95,Bid,CBL,2023-11-06,0.0,,2023,11,4,2016
8445,VCS 1792,Solar,Ghani solar renewable power project by greenko group,India,VCS-SDG,3000,1.25,Offer,CBL,2023-11-06,0.0,,2023,11,4,2019
8446,VCS 1844,Solar,80MW Solar By Fermi Solar Farms,India,VCS-SDG,3089,1.25,Offer,CBL,2023-11-06,0.0,,2023,11,4,2019
8447,GS 1017,Wind,"Mordogan Wind Farm Project, Turkey",Turkey,GS-SDG,150,5.5,Bid,CBL,2023-11-06,0.0,,2023,11,4,2018
8448,VCS 1792,Solar,Ghani solar renewable power project by greenko group,India,VCS-SDG,3000,1.25,Bid,CBL,2023-11-06,0.0,,2023,11,4,2019
8449,VCS 1770,Solar,Bundled Solar Power Project by Vector Green Energy Private Limited,India,VCS-SDG,6902,1.25,Bid,CBL,2023-11-06,0.0,,2023,11,4,2019
8450,VCS 1844,Solar,80MW Solar By Fermi Solar Farms,India,VCS-SDG,3089,1.25,Bid,CBL,2023-11-06,0.0,,2023,11,4,2019
8451,VCS 902,ARR; REDD,Kariba REDD+,Zimbabwe,VCS-CCB,0,1.9,Offer,Tullets,2023-11-07,0.0,,2023,11,4,2014
8452,VCS 1115,REDD,JARI/AMAPA REDD+ Project,Brazil,VCS-CCB,0,2.55,Offer,Tullets,2023-11-07,0.0,,2023,11,4,2016
8453,VCS 1122,IFM; REDD,April Salumei REDD Project,Papua New Guinea,VCS-CCB,0,1.2,Offer,Tullets,2023-11-07,0.0,,2023,11,4,2014
8454,VCS 1122,IFM; REDD,April Salumei REDD Project,Papua New Guinea,VCS-CCB,0,2.5,Offer,Tullets,2023-11-07,0.0,,2023,11,4,2016
8455,VCS 1122,IFM; REDD,April Salumei REDD Project,Papua New Guinea,VCS-CCB,0,5.0,Offer,Tullets,2023-11-07,0.0,,2023,11,4,2018
8456,VCS 1650,REDD,Keo Seima Wildlife Sanctuary,Cambodia,VCS-CCB,0,3.25,Offer,Tullets,2023-11-07,1.0,,2023,11,4,2017
8457,VCS 1650,REDD,Keo Seima Wildlife Sanctuary,Cambodia,VCS-CCB,0,1.9,Offer,Tullets,2023-11-07,1.0,,2023,11,4,2016
8458,VCS 2082,ARR,Qianbei Afforestation Project,China,VCS,0,5.0,Offer,Tullets,2023-11-07,0.0,,2023,11,4,2016
8459,VCS 2087,ARR,Chudu Afforestation Project,China,VCS-CCB,0,5.0,Offer,Tullets,2023-11-07,0.0,,2023,11,4,2017
8460,VCS 2252,REDD,Rio Anapu-Pacaja,Brazil,VCS-CCB,0,4.0,Offer,Tullets,2023-11-07,0.0,,2023,11,4,2018
8461,VCS 2611,REDD,Corazon Verde Del Chaco Project,Paraguay,VCS-CCB,0,9.05,Offer,Tullets,2023-11-07,0.0,,2023,11,4,2021
8462,VCS 1382,REDD,"The Envira Amazonia Project - A Tropical Forest Conservation Project in Acre, Brazil",Brazil,VCS-CCB,0,1.5,Trade,Tullets,2023-11-07,0.0,,2023,11,4,2017
8463,VCS 674,REDD,Rimba Raya,Indonesia,VCS-CCB-SDG,0,6.8,Trade,Tullets,2023-11-07,0.0,,2023,11,4,2016
8464,VCS 1477,ARR; REDD; WRC,Katingan Peatland Restoration and Conservation Project,Indonesia,VCS-CCB,0,6.15,Trade,Salamander,2023-11-07,0.0,,2023,11,4,2020
8465,VCS 2250,ARR; WRC,Delta Blue Carbon 1,Pakistan,VCS-CCB,0,30.0,Offer,ICAP,2023-11-07,0.0,,2023,11,4,2020
8466,VCS 1382,REDD,"The Envira Amazonia Project - A Tropical Forest Conservation Project in Acre, Brazil",Brazil,VCS-CCB,0,3.5,Offer,ICAP,2023-11-07,0.0,,2023,11,4,2018
8467,VCS 985,REDD,Cordillera Azul National Park REDD Project,Peru,VCS-CCB,0,1.6,Offer,ICAP,2023-11-07,0.0,,2023,11,4,2017
8468,VCS 1753,Solar,Bundled Solar Photovoltaic Project by ACME,India,VCS,0,1.0,Offer,ICAP,2023-11-07,0.0,,2023,11,4,2018
8469,VCS 1805,Solar,Solar Energy Project(s) by SB Energy Private Limited,India,VCS,0,1.3,Offer,ICAP,2023-11-07,0.0,,2023,11,4,2021
8470,VCS 1112,REDD,The Russas Project,Brazil,VCS-CCB,100,1.25,Trade,CBL,2023-11-08,0.0,,2023,11,4,2017
8471,VCS 985,REDD,Cordillera Azul National Park REDD Project,Peru,VCS-CCB,4216,1.25,Trade,CBL,2023-11-08,0.0,,2023,11,4,2016
8472,VCS 1898,Wind,50 MW Tsetsii Wind Farm in Mongolia,Mongolia,VCS-SDG,4000,2.4,Trade,Tullets,2023-11-08,0.0,,2023,11,4,2019
8473,VCS 2478,Fugitive emissions,Reducing Gas Leakages within the Titas Gas Distribution Network in Bangladesh,Bangladesh,VCS-SDG,18000,1.15,Trade,Tullets,2023-11-08,1.0,,2023,11,4,2018
8474,VCS 1896,ARR,Hunan Northern and Northwestern area afforestation area,China,VCS-CCB,0,6.5,Offer,ICAP,2023-11-08,0.0,,2023,11,4,2020
8475,VCS 1764,ARR; WRC,"Reforestation and Restoration of Degreaded Mangrove Lands, Sustainable Livelihood and Community Development in Myanmar",Myanmar,VCS,0,31.0,Bid,ICAP,2023-11-08,1.0,,2023,11,4,2020
8476,VCS 2250,ARR; WRC,Delta Blue Carbon 1,Pakistan,VCS-CCB,0,30.0,Offer,ICAP,2023-11-08,0.0,,2023,11,4,2020
8477,VCS 1477,ARR; REDD; WRC,Katingan Peatland Restoration and Conservation Project,Indonesia,VCS-CCB,0,4.95,Bid,ICAP,2023-11-08,0.0,,2023,11,4,2018
8478,VCS 1477,ARR; REDD; WRC,Katingan Peatland Restoration and Conservation Project,Indonesia,VCS-CCB,0,5.75,Offer,ICAP,2023-11-08,0.0,,2023,11,4,2019
8479,VCS 1753,Solar,Bundled Solar Photovoltaic Project by ACME,India,VCS,0,1.0,Offer,ICAP,2023-11-08,0.0,,2023,11,4,2018
8480,VCS 1805,Solar,Solar Energy Project(s) by SB Energy Private Limited,India,VCS,0,1.3,Offer,ICAP,2023-11-08,0.0,,2023,11,4,2021
8481,VCS 1186,Biomass,Vinales Biomass Power Plant,Chile,VCS,5000,2.6,Trade,Tullets,2023-11-09,0.0,,2023,11,4,2015
8482,VCS 902,ARR; REDD,Kariba REDD+,Zimbabwe,VCS-CCB,0,1.9,Offer,Tullets,2023-11-09,0.0,,2023,11,4,2014
8483,VCS 934,REDD,Mai Ndombe,Congo,VCS-CCB,0,0.95,Offer,Tullets,2023-11-09,1.0,,2023,11,4,2016
8484,VCS 1122,IFM; REDD,April Salumei REDD Project,Papua New Guinea,VCS-CCB,0,1.2,Offer,Tullets,2023-11-09,0.0,,2023,11,4,2014
8485,VCS 1122,IFM; REDD,April Salumei REDD Project,Papua New Guinea,VCS-CCB,0,2.5,Offer,Tullets,2023-11-09,0.0,,2023,11,4,2016
8486,VCS 1122,IFM; REDD,April Salumei REDD Project,Papua New Guinea,VCS-CCB,0,3.5,Offer,Tullets,2023-11-09,0.0,,2023,11,4,2017
8487,VCS 1122,IFM; REDD,April Salumei REDD Project,Papua New Guinea,VCS-CCB,0,5.0,Offer,Tullets,2023-11-09,0.0,,2023,11,4,2018
8488,VCS 1382,REDD,"The Envira Amazonia Project - A Tropical Forest Conservation Project in Acre, Brazil",Brazil,VCS-CCB,0,1.65,Offer,Tullets,2023-11-09,0.0,,2023,11,4,2017
8489,VCS 1650,REDD,Keo Seima Wildlife Sanctuary,Cambodia,VCS-CCB,0,3.25,Offer,Tullets,2023-11-09,1.0,,2023,11,4,2017
8490,VCS 1650,REDD,Keo Seima Wildlife Sanctuary,Cambodia,VCS-CCB,0,1.9,Offer,Tullets,2023-11-09,1.0,,2023,11,4,2016
8491,VCS 2252,REDD,Rio Anapu-Pacaja,Brazil,VCS-CCB,0,4.0,Offer,Tullets,2023-11-09,0.0,,2023,11,4,2018
8492,VCS 2070,ARR,Guinan Afforestation Project,China,VCS-CCB,0,4.0,Offer,Tullets,2023-11-09,0.0,,2023,11,4,2018
8493,VCS 674,REDD,Rimba Raya,Indonesia,VCS-CCB-SDG,50000,7.2,Trade,Tullets,2023-11-10,0.0,,2023,11,4,2018
8494,VCS 1899,ARR; WRC,Sumatra Merang Peatland Project,Indonesia,VCS-CCB,0,12.1,Offer,Salamander,2023-11-12,0.0,,2023,11,4,2018
8495,VCS 2576,ARR,Montes Del Este Afforestation Through High Quality Timber in Degraded Grasslands,Uruguay,VCS,0,9.1,Offer,Salamander,2023-11-12,0.0,,2023,11,4,2019
8496,VCS 674,REDD,Rimba Raya,Indonesia,VCS-CCB-SDG,0,7.7,Offer,Salamander,2023-11-12,0.0,,2023,11,4,2018
8497,VCS 1477,ARR; REDD; WRC,Katingan Peatland Restoration and Conservation Project,Indonesia,VCS-CCB,0,6.2,Offer,Salamander,2023-11-12,0.0,,2023,11,4,2020
8498,VCS 1477,ARR; REDD; WRC,Katingan Peatland Restoration and Conservation Project,Indonesia,VCS-CCB,0,5.75,Offer,Salamander,2023-11-12,0.0,,2023,11,4,2019
8499,VCS 674,REDD,Rimba Raya,Indonesia,VCS-CCB-SDG,0,5.5,Offer,Salamander,2023-11-12,0.0,,2023,11,4,2014
8500,VCS 1650,REDD,Keo Seima Wildlife Sanctuary,Cambodia,VCS-CCB,0,2.5,Offer,Salamander,2023-11-12,1.0,,2023,11,4,2017
8501,VCS 1146,Alternative Energy,The Hyundai Waste Energy Recovery Co-Generation Project Phase II,South Korea,VCS,0,2.15,Offer,Salamander,2023-11-12,0.0,,2023,11,4,2016
8502,VCS 1753,Solar,Bundled Solar Photovoltaic Project by ACME,India,VCS,0,1.1,Offer,Salamander,2023-11-12,0.0,,2023,11,4,2018
8503,GS 931,Wind,Miaoli 49.8MW Wind Farm Project,Taiwan,GS-SDG,0,1.6,Offer,Salamander,2023-11-12,0.0,,2023,11,4,2013
8504,VCS 903,Wind,Hebei Guyuan County Dongxinying Wind Power Project,China,VCS,7439,1.8,Offer,CBL,2023-11-10,0.0,,2023,11,4,2019
8505,VCS 148,Wind,Hebei Kangbao Wolongtushan 30 MW Wind Farm Project,China,VCS,30000,1.6,Offer,CBL,2023-11-10,0.0,,2023,11,4,2016
8506,VCS 1867,Wind,Ningxia Xiangshan Wind Farm Project,China,VCS-SDG,30000,1.7,Offer,CBL,2023-11-10,0.0,,2023,11,4,2021
8507,VCS 148,Wind,Hebei Kangbao Wolongtushan 30 MW Wind Farm Project,China,VCS,25000,1.4,Offer,CBL,2023-11-10,0.0,,2023,11,4,2013
8508,VCS 413,Wind,Heibei Yuxian Kongzhongcauyuan 49.5MW Wind Farm Project,China,VCS,30000,1.4,Offer,CBL,2023-11-10,0.0,,2023,11,4,2016
8509,VCS 1867,Wind,Ningxia Xiangshan Wind Farm Project,China,VCS-SDG,30000,1.9,Offer,CBL,2023-11-10,0.0,,2023,11,4,2022
8510,VCS 413,Wind,Heibei Yuxian Kongzhongcauyuan 49.5MW Wind Farm Project,China,VCS,30000,1.8,Offer,CBL,2023-11-10,0.0,,2023,11,4,2021
8511,VCS 414,Wind,Hebei Haixing 49.5MW Wind Farm Project,China,VCS,609,1.8,Offer,CBL,2023-11-10,0.0,,2023,11,4,2022
8512,VCS 1115,REDD,JARI/AMAPA REDD+ Project,Brazil,VCS-CCB,12000,3.0,Offer,CBL,2023-11-10,0.0,,2023,11,4,2018
8513,VCS 1644,Wind,Larimar Wind Farm Project,Dominican Republic,VCS-SDG,1000,3.0,Bid,CBL,2023-11-10,0.0,,2023,11,4,2019
8514,VCS 2508,REDD,UNITOR REDD+ PROJECT,Brazil,VCS,13383,9.0,Offer,CBL,2023-11-10,0.0,,2023,11,4,2019
8515,VCS 1650,REDD,Keo Seima Wildlife Sanctuary,Cambodia,VCS-CCB,1000,2.5,Offer,CBL,2023-11-10,1.0,,2023,11,4,2016
8516,VCS 1650,REDD,Keo Seima Wildlife Sanctuary,Cambodia,VCS-CCB,3113,2.75,Offer,CBL,2023-11-10,1.0,,2023,11,4,2017
8517,VCS 1115,REDD,JARI/AMAPA REDD+ Project,Brazil,VCS-CCB,6320,1.05,Bid,CBL,2023-11-10,0.0,,2023,11,4,2018
8518,VCS 2410,ARR,"REFORESTATION OF DEGRADED FOREST RESERVE AREAS IN GHANA, WEST AFRICA",Ghana,VCS,0,13.5,Offer,Salamander,2023-11-13,0.0,,2023,11,4,2020
8519,VCS 1899,ARR; WRC,Sumatra Merang Peatland Project,Indonesia,VCS-CCB,0,12.1,Offer,Salamander,2023-11-13,0.0,,2023,11,4,2018
8520,VCS 2576,ARR,Montes Del Este Afforestation Through High Quality Timber in Degraded Grasslands,Uruguay,VCS,0,9.1,Offer,Salamander,2023-11-13,0.0,,2023,11,4,2019
8521,VCS 674,REDD,Rimba Raya,Indonesia,VCS-CCB-SDG,0,7.7,Offer,Salamander,2023-11-13,0.0,,2023,11,4,2018
8522,VCS 1477,ARR; REDD; WRC,Katingan Peatland Restoration and Conservation Project,Indonesia,VCS-CCB,0,6.2,Offer,Salamander,2023-11-13,0.0,,2023,11,4,2020
8523,VCS 1477,ARR; REDD; WRC,Katingan Peatland Restoration and Conservation Project,Indonesia,VCS-CCB,0,5.75,Offer,Salamander,2023-11-13,0.0,,2023,11,4,2019
8524,VCS 674,REDD,Rimba Raya,Indonesia,VCS-CCB-SDG,0,5.5,Offer,Salamander,2023-11-13,0.0,,2023,11,4,2014
8525,VCS 2070,ARR,Guinan Afforestation Project,China,VCS-CCB,0,4.25,Offer,Salamander,2023-11-13,0.0,,2023,11,4,2018
