,Project ID,Project Name,Project Proponent,Project Type,AFOLU Activities,Methodology,Status,Country/Area,Estimated Annual Emission Reductions,Region,Project Registration Date,Crediting Period Start Date,Crediting Period End Date,Additional Issuance Certifications
1795,395,Inner Mongolia Sunjiaying 50.25MW Wind Power Project,"Chifeng Xinsheng Wind Power Co., Ltd.",Energy industries (renewable/non-renewable sources),,ACM0002,Registered,China,138585,Asia,2020-04-06,2022-02-01,2029-01-31,
1796,396,Inner Mongolia Bayannaoer Chuanjingsumu 49.3MW Wind Power Project,"Longyuan (Bayannaoer) Wind Power Co., Ltd.",Energy industries (renewable/non-renewable sources),,ACM0002,Registered,China,121295,Asia,2020-04-06,,,
1797,397,0.6 MW Wind Power Generation project of Dodhia Synthetics Limited,Dodhia Synthetics Limited,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Registered,India,906,Asia,2010-04-23,,,
1798,399,Heilongjiang Huanan Hengdaishan East Wind Power Project,"Huanan Longyuan Wind Power Co., Ltd.",Energy industries (renewable/non-renewable sources),,ACM0002,Registered,China,58794,Asia,2020-04-06,,,
1799,1263,DGKCC municipal solid waste management bundled project,Multiple Proponents,Waste handling and disposal,,Methodology Under Development,Under development,Pakistan,40658,Asia,,2016-01-01,2025-12-31,
1800,1320,Sichuan Baoxing Dongfeng Hydropower Project,"Sichuan Ya an Qingyuan Hydro energy Co., Ltd.",Energy industries (renewable/non-renewable sources),,ACM0002,Under development,China,113406,Asia,,2016-11-01,2023-10-31,
1801,1323,Bundled small scale wind energy VCS project activity by Envarrior Consulting Services-2,Cera Sanitaryware Limited,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Under development,India,5841,Asia,,2013-09-28,2023-09-27,
1802,1335,Bundled Biomass Project in India,Kanaka Management Services Private Limited,Energy industries (renewable/non-renewable sources),,AMS-I.C.,Under development,India,93158,Asia,,2022-06-25,2032-06-24,
1803,1365,Bundled small scale wind energy VCS project activity by Envarrior Consulting Services-3,Multiple Proponents,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Under development,India,3140,Asia,,2020-03-30,2027-03-29,
1804,1290,Biomass Based Power Project by Bahl Paper Mills Ltd at Kashipur,Kanaka Management Services Private Limited,Energy industries (renewable/non-renewable sources),,AMS-I.C.,Under development,India,71187,Asia,,,,
1805,1405,AXIA Energia Cogeneration Project in Unibol,AXIA Energia,Manufacturing industries,,AMS-II.D.,Under development,Colombia,9354,Asia,,2015-07-01,2025-06-30,
1806,1422,4.5MW Wind Power Project by Hira Group,Hira Steels Ltd.,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Under development,India,8802,Asia,,2017-03-20,2024-03-19,
1807,1255,5.35 MW Wind Power Project by GeeCee Ventures Ltd,GeeCee Ventures Limited,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Under development,India,8274,Asia,,,,
1808,1106,Sogukpinar Regulator and Hydroelectric Power Plant Project,Arsan Sogukpynar Elektrik Uretim A.S.,Energy industries (renewable/non-renewable sources),,ACM0002,Under development,Turkey,14668,Middle East,,2014-01-01,2023-12-31,
1809,1107,Koprubasi 14.66 MW HEPP,Koprubapy Enerji Elektrik Uretim A.S.,Energy industries (renewable/non-renewable sources),,ACM0002,Under development,Turkey,24081,Middle East,,,,
1810,1158,Ethanol & Sugar Project Suriname,Staatsolie Maatschappij Suriname N.V.,Energy industries (renewable/non-renewable sources),,ACM0006,Under development,Suriname,150238,Latin America,,2016-10-15,2026-10-14,
1811,1165,GEC Organics Corp.,GEC Organics Corp.,"Livestock, enteric fermentation, and manure management",,Methodology Under Development,Under development,United States,360000,North America,,2013-11-15,2023-11-14,
1812,1172,"160 MW Gas Based Combined Cycle Power Project-III BY RVUNL at Ramgarh District Jaisalmer, Rajasthan",Rajasthan Rajya Vidyut Utpadan Nigam Limited,Energy industries (renewable/non-renewable sources),,AM0029,Under development,India,355560,Asia,,,,
1813,1235,Hydroelectric Project Cantayus,Generadora Cantayus S.A.S. E.S.P.,Energy industries (renewable/non-renewable sources),,ACM0002,Under development,Colombia,8003,Latin America,,2015-04-01,2025-03-31,
1814,104,Wood waste-to-energy project at Sawmill-25 (Arkhangelsk),JSC Sawmill 25,Energy industries (renewable/non-renewable sources),,ACM0006,Registered,Russian Federation,42198,,2009-07-15,2006-01-01,2030-12-31,
1815,105,Maoshaping Hydro Power Project,"Yangbi Heihuijiang Electric Power Development Co.,",Energy industries (renewable/non-renewable sources),,AMS-I.D.,Registered,China,31810,Asia,2009-07-15,2021-05-10,2028-05-09,
1816,107,Amatitlan Geothermal Project,Ortitlan Limitada,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,Guatemala,82978,Latin America,2020-04-06,2021-02-10,2028-02-09,
1817,108,Tiefa Coal Mine Methane Utilisation for Power Generation Project,"Tiefa Coal Industry (Group) Co., Ltd.","Fugitive emissions from fuels (solid, oil and gas); Mining/mineral production",,ACM0008,Registered,China,231759,Asia,2020-04-06,2017-10-30,2027-10-29,
1818,110,Mani 14 MW Small Hydropower Project,JPMorgan Ventures Energy Corporation,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Registered,China,56597,Asia,2009-07-23,2020-01-09,2027-01-08,
1819,121,Saihanba North 45.05 MW Windfarm Project,JPMorgan Ventures Energy Corporation,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,China,111812,Asia,2009-08-04,2020-11-01,2027-10-31,
1820,123,Longwangtan 15MW Hydro Power Project in Guizhou Province,Longyuan Hydro Power Development in Congiang Count,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Registered,China,43274,Asia,2009-08-06,,,
1821,124,Gansu Yumen Sanshilijingzi Wind Power Project,"Gansu Jieyuan Wind Power Co., Ltd.",Energy industries (renewable/non-renewable sources),,ACM0002,Registered,China,106556,,2020-06-04,,,
1822,125,Taicang Waste Incineration Project,Taicang Waste Incineration Cogeneration Co. Ltd,Waste handling and disposal,,AM0025,Registered,China,90779,,2020-04-06,,,
1823,127,"Fuel switchover from higher carbon intensive fuels to Natural Gas (NG) at Indian Farmers Fertiliser Cooperative Ltd (IFFCO) in Phulpur Village, Allahabad, Uttar Pradesh by M/s Indian Farmers Fertiliser Cooperative Ltd (IFFCO)",INDIAN FARMERS FERTILISER COOPERATIVE LIMITED,Chemical industry; Energy industries (renewable/non-renewable sources),,ACM0009,Registered,India,80000,Asia,2009-08-18,,,
1824,128,Promotion of Low cost Irrigation Device in Eastern States of India,International Development Enterprises (India),Energy demand; Energy industries (renewable/non-renewable sources),,AMS-I.B.,Registered,India,25339,Asia,2020-04-06,2019-01-01,2025-12-31,
1825,130,"Arrozal, GGP and Sul America Ceramics Fuel Switching Project",Multiple Proponents,Energy industries (renewable/non-renewable sources),,AMS-I.C.,Registered,Brazil,27771,Latin America,2020-04-06,2016-04-01,2026-03-31,
1826,112,"Yunnan Nameguo, Faguo Hydropower stations",Siento Energy Investment,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,China,58077,Asia,2020-04-06,2016-04-01,2026-03-31,
1827,114,"7.2 MW Wind Project at Chitradurga, Karnataka",M/s Mysore Mercantile Co. Limited,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Registered,India,13104,Asia,2009-07-27,,,
1828,115,Reduction of methane emissions in the low pressure gas distribution network of the Tomsk Oblast in the Russian Federation,Core Carbon Group ApS,"Fugitive emissions from fuels (solid, oil and gas)",,AM0023,Registered,Russian Federation,50734,Asia,2009-07-28,,,
1829,116,Jilin Liaoyuan Meihe Coal Mine Methane Power Generation Project,"Liaoyuan Jingang Cement (Holding) Co., Ltd.",Mining/mineral production,,ACM0008,Registered,China,41348,Asia,2009-07-29,,,
1830,117,"Waste heat recovery based power plant at Hindustan Zinc Limited, Chanderia",Hindustan Zinc Limited,Energy industries (renewable/non-renewable sources),,ACM0012,Registered,India,51609,Asia,2020-04-06,,,
1831,118,Huangyutang Hydro Power Project in Guizhou Province,Guizhou Tengyuan Electric Power Development Co. Lt,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Registered,China,43149,Asia,2020-04-06,2022-06-01,2029-05-31,
1832,119,Changtan Hydro Power Project in Guizhou Province,Sinan Tengyuan Shuanghe Electric Power Co. Ltd.,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Registered,China,16447,Asia,2020-04-06,2022-06-01,2029-05-31,
1833,99,Saihanba East 45.05 MW Windfarm Project,"Datang Chifeng Saihanba Wind Power Generation Co.,",Energy industries (renewable/non-renewable sources),,ACM0002,Registered,China,111812,Asia,2009-07-15,2020-10-01,2027-09-30,
1834,100,Boiler fuel conversion from Furnace Oil to Bagasse at Biltube Core Boards Ltd,JPMorgan Ventures Energy Corporation,Energy industries (renewable/non-renewable sources),,AMS-III.B.,Registered,India,4453,Asia,2009-07-15,,,
1835,101,Bagasse based Co-generation Power Project at Khatauli,Triveni Engineering and Industries Limited (TEIL),Energy industries (renewable/non-renewable sources),,ACM0006,Registered,India,86808,Asia,2009-07-15,,,
1836,102,6 MW Rice Husk based cogeneration plant at Bhageshwari Papers Private Limited,Bhageshwari Paper Pvt Ltd,Energy industries (renewable/non-renewable sources),,AMS-I.C.,Registered,India,28983,Asia,2009-07-15,2020-03-28,2027-03-27,
1837,103,RIMA Fuel Switch in Bocaiúva,RIMA Industrial S/A,Energy industries (renewable/non-renewable sources),,AMS-I.C.,Registered,Brazil,28849,Latin America,2009-07-15,,,
1838,85,Shizibao Hydropower Station Project,"Yanbian Heli Electric Power Co., Ltd.",Energy industries (renewable/non-renewable sources),,ACM0002; AMS-I.D.,Registered,China,7626,Asia,2020-04-06,2021-06-01,2028-05-31,
1839,87,Xiangshuihe Hydropower Station Project,"Yanbian Heli Electric Power Co., Ltd.",Energy industries (renewable/non-renewable sources),,AMS-I.D.,Registered,China,5922,Asia,2020-04-06,2021-06-01,2028-05-31,
1840,88,Sanchawan 32MW Hydro Power Project,"Guizhou Anshun Sanchawan Hydropower Co., Ltd.",Energy industries (renewable/non-renewable sources),,ACM0002,Registered,China,117618,Asia,2009-06-30,2020-11-01,2027-10-31,
1841,90,Dongliuxi Erji 12.6 MW Hydropower Project in Hubei Province,Essent Trading,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Registered,China,44982,Asia,2020-04-06,2021-07-15,2028-07-14,
1842,91,Changshatou 10MW Hydropower Project in Hubei Province,"Yichang Changfeng Hydropower Development Co., Ltd",Energy industries (renewable/non-renewable sources),,AMS-I.D.,Registered,China,33022,Asia,2020-04-06,2017-12-10,2027-12-09,
1843,94,Jiangsu  Qingshi Cement  Plant’s Low Temperature Waste Heat Power  Generation Project,Jiangsu Qingshi Cement Co. Ltd.,Energy distribution,,ACM0012,Registered,China,81491,Asia,2009-07-15,2021-12-01,2028-11-30,
1844,95,Heilongjiang Huafu Muling Wind Farm Project,Heilongjiang Huafu Muling Wind Power Co. Ltd,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,China,76644,Asia,2009-07-15,2019-12-14,2026-12-13,
1845,96,Shandong Yucheng Xinyuan Biomass Heat & Power,"Shandong Yuchen Xinyuan Heat & Power Co., Ltd.",Energy industries (renewable/non-renewable sources),,ACM0002; ACM0006,Registered,China,189552,Asia,2009-07-15,2021-01-01,2027-12-31,
1846,97,Yanling Shendu Hydropower Project,"Hunan Zhongda Shendu Hydropower Co., Ltd.",Energy industries (renewable/non-renewable sources),,AMS-I.D.,Registered,China,19883,Asia,2009-07-15,2020-02-13,2027-02-12,
1847,65,Reunidas Ceramic Switching Non-Renewable Biomass Project,Multiple Proponents,Energy industries (renewable/non-renewable sources),,AMS-I.E.,Registered,Brazil,9654,Latin America,2020-04-06,,,
1848,67,Ratchaburi Farms Biogas Project at SPM Farm,"SPM Feedmill Co., Ltd.",Energy industries (renewable/non-renewable sources),,AMS-I.D.; AMS-III.D.,Registered,Thailand,23556,Asia,2020-04-06,,,
1849,68,"119.8 MW Natural Gas based Combined Cycle Power Plant, at Tanjavur, Tamilnadu by M/s Aban  Power Company Limited",Lanco Tanjore Power Company Limited,Energy industries (renewable/non-renewable sources),,AM0029,Registered,India,181153,Asia,2020-04-06,,,
1850,70,Irani Wastewater Methane Avoidance Project,EcoSecurities International Limited,Waste handling and disposal,,AMS-III.I.,Registered,Brazil,55966,Latin America,2020-04-06,2021-04-01,2028-03-31,
